distX;distY;myGunHeading;velocityX;velocityY;hit
312.22;-12.44;275.00;-3.81;-3.24;0
290.89;-23.47;285.00;-7.61;-6.48;0
299.62;-19.36;280.00;-3.81;-3.24;0
204.49;-211.97;180.00;-7.61;-6.48;0
201.55;-210.29;185.00;0.00;0.00;0
172.74;-208.27;210.00;-7.61;-6.48;1
194.37;-211.79;190.00;-3.81;-3.24;0
167.22;-206.81;215.00;-3.81;-3.24;1
190.56;-210.04;195.00;-7.61;-6.48;0
186.32;-208.30;200.00;-3.81;-3.24;0
177.84;-209.86;205.00;-3.81;-3.24;0
157.50;-208.76;220.00;-3.81;-3.24;0
133.69;-209.47;235.00;-3.81;-3.24;1
151.19;-207.67;225.00;-7.61;-6.48;0
144.51;-206.82;230.00;-3.81;-3.24;0
126.35;-209.18;240.00;-7.61;-6.48;0
118.71;-209.21;245.00;-3.81;-3.24;0
107.00;-212.83;250.00;-3.81;-3.24;0
98.87;-213.57;255.00;-7.61;-6.49;0
90.53;-214.70;260.00;-3.80;-3.24;0
306.50;-208.81;265.00;0.00;0.00;0
-58.86;-359.06;140.00;-3.80;-3.24;0
-62.69;-362.27;145.00;0.00;0.00;0
-66.23;-365.81;150.00;0.00;0.00;0
-69.44;-369.64;155.00;0.00;0.00;0
-67.13;-380.56;170.00;4.90;1.02;1
-67.41;-372.72;160.00;0.00;0.00;0
-65.02;-376.03;165.00;4.90;1.02;0
-68.84;-385.26;175.00;0.00;0.00;0
-70.13;-390.09;180.00;0.00;0.00;0
-71.00;-395.01;185.00;0.00;0.00;0
-71.44;-399.99;190.00;0.00;0.00;0
-71.44;-404.99;195.00;0.00;0.00;0
198.60;-326.80;210.00;0.00;0.00;1
196.43;-328.05;200.00;0.00;0.00;0
200.31;-326.00;215.00;0.00;0.00;1
197.30;-327.47;205.00;0.00;0.00;0
202.42;-325.03;220.00;0.00;0.00;0
204.92;-323.86;225.00;0.00;0.00;0
160.00;-80.00;0.00;0.00;0.00;1
-0.44;84.98;5.00;0.00;0.00;1
-2.16;89.75;10.00;0.00;0.00;1
-5.12;94.06;15.00;-2.16;9.75;1
-9.19;97.66;20.00;-3.82;9.23;1
-14.23;100.32;25.00;-5.37;8.43;1
-20.04;101.87;30.00;-6.75;7.37;1
-26.41;102.16;35.00;-7.93;6.08;1
-33.07;101.06;40.00;-8.86;4.61;1
-39.76;98.54;45.00;-9.53;3.00;1
-46.20;94.57;50.00;-9.91;1.30;1
-52.13;89.19;55.00;-9.98;-0.44;1
-57.26;82.50;60.00;-9.75;-2.16;1
-61.36;74.63;65.00;-9.23;-3.82;1
-67.40;61.94;70.00;-7.37;-6.75;1
-68.07;51.80;75.00;-3.21;-3.83;1
-67.07;41.28;80.00;-5.37;-8.43;1
-64.30;30.66;85.00;-3.82;-9.23;1
-59.76;20.24;90.00;-2.16;-9.75;1
-54.32;15.26;95.00;-0.44;-9.98;1
-49.34;15.70;100.00;0.44;-4.98;0
-44.42;16.56;105.00;0.00;0.00;0
-32.95;33.39;120.00;-0.09;0.49;0
-23.70;34.72;130.00;3.82;-9.23;0
-20.86;38.43;135.00;-0.25;0.43;0
255.22;-32.79;210.00;0.00;0.00;0
252.72;-28.46;215.00;0.00;0.00;0
249.85;-24.37;220.00;0.00;0.00;0
246.64;-20.54;225.00;0.00;0.00;0
243.10;-17.00;230.00;0.00;0.00;0
239.27;-13.79;235.00;0.00;0.00;0
235.18;-10.92;240.00;0.00;0.00;0
214.97;107.91;245.00;0.00;0.00;0
175.54;99.52;265.00;-4.09;-2.88;1
162.38;94.20;270.00;-4.09;-2.88;1
206.35;107.15;250.00;0.00;0.00;0
122.19;77.22;290.00;-8.18;-5.75;1
113.40;72.64;295.00;-4.09;-2.88;1
100.69;64.77;300.00;-4.09;-2.88;1
92.27;59.40;305.00;-8.18;-5.75;1
84.09;53.65;310.00;-4.09;-2.88;1
193.47;103.11;255.00;-4.09;-2.88;0
184.55;101.53;260.00;-8.18;-5.75;0
153.29;91.33;275.00;-8.18;-5.75;0
144.22;88.01;280.00;-4.09;-2.88;0
131.11;81.39;285.00;-4.09;-2.88;0
60.36;35.40;320.00;0.00;0.00;0
72.08;44.69;315.00;-8.18;-5.75;0
53.06;28.69;325.00;-8.18;-5.75;0
46.10;21.72;330.00;-4.09;-2.88;0
49.59;15.06;345.00;4.50;3.16;0
53.21;13.69;350.00;4.50;3.16;0
52.72;4.36;0.00;-8.18;-5.75;0
53.97;-5.05;10.00;-8.18;-5.75;0
86.49;-90.61;125.00;4.50;3.16;0
83.29;-96.80;130.00;0.00;0.00;0
84.20;-99.68;135.00;-8.18;-5.75;0
85.09;-102.12;140.00;-4.09;-2.88;0
81.84;-107.00;145.00;-4.09;-2.88;0
82.58;-108.58;150.00;-8.18;-5.75;0
83.19;-109.75;155.00;-4.09;-2.88;0
79.54;-113.39;160.00;-4.09;-2.88;0
79.78;-113.77;165.00;-8.18;-5.75;0
79.79;-113.78;170.00;-4.09;-2.88;0
75.44;-116.32;175.00;-4.09;-2.88;0
74.89;-115.67;180.00;-8.18;-5.76;0
67.14;-114.96;195.00;-8.17;-5.77;1
74.02;-114.72;185.00;-4.09;-2.88;0
65.18;-113.33;200.00;-4.07;-2.90;1
68.72;-116.39;190.00;-4.09;-2.88;0
58.78;-114.48;205.00;-4.07;-2.90;0
0.00;-80.00;0.00;0.00;0.00;0
-160.00;0.00;0.00;0.00;0.00;0
-160.44;4.98;5.00;0.00;0.00;0
-162.16;9.75;10.00;-0.44;9.98;0
-165.12;14.06;15.00;-2.16;9.75;0
-169.19;17.66;20.00;-3.82;9.23;0
-174.23;20.32;25.00;-5.37;8.43;0
-180.04;21.87;30.00;-6.75;7.37;0
-186.41;22.16;35.00;-7.93;6.08;0
-193.07;21.06;40.00;-8.86;4.61;0
-199.76;18.54;45.00;-9.53;3.00;0
-196.22;15.00;50.00;-9.91;1.30;0
-192.39;11.79;55.00;0.00;0.00;0
-188.29;8.92;60.00;0.00;0.00;0
-350.22;-59.32;85.00;0.00;0.00;1
-369.21;-53.34;65.00;0.00;0.00;0
-345.24;-59.76;90.00;0.00;0.00;1
-340.24;-59.76;95.00;0.00;0.00;1
-335.26;-59.32;100.00;0.00;0.00;1
-330.34;-58.46;105.00;0.00;0.00;1
-364.67;-55.45;70.00;0.00;0.00;0
-359.98;-57.16;75.00;0.00;0.00;0
-355.15;-58.46;80.00;0.00;0.00;0
-325.51;-57.16;110.00;0.00;0.00;0
-320.81;-55.45;115.00;0.00;0.00;0
-188.94;-301.22;140.00;-4.94;-0.77;1
-175.09;-308.72;120.00;0.00;0.00;0
-182.59;-303.21;135.00;-4.94;-0.77;0
-180.64;-307.76;125.00;0.00;0.00;0
-190.66;-298.16;145.00;-9.88;-1.54;0
-181.48;-305.66;130.00;-9.88;-1.54;0
-192.74;-294.83;150.00;-4.94;-0.77;0
-200.12;-292.04;155.00;-4.94;-0.77;0
-202.94;-288.28;160.00;-9.88;-1.54;0
-206.18;-284.35;165.00;-4.94;-0.77;0
-214.76;-281.05;170.00;-4.94;-0.77;0
-218.83;-276.90;175.00;-9.88;-1.54;0
-74.52;127.54;295.00;0.00;0.00;0
-78.62;130.40;300.00;0.00;0.00;0
-82.95;132.90;305.00;0.00;0.00;0
-87.48;135.02;310.00;0.00;0.00;0
-92.18;136.73;315.00;0.00;0.00;0
-97.01;138.02;320.00;0.00;0.00;0
-101.93;138.89;325.00;0.00;0.00;0
-106.92;139.33;330.00;0.00;0.00;0
-111.92;139.33;335.00;0.00;0.00;0
-116.90;138.89;340.00;0.00;0.00;0
-121.82;138.02;345.00;0.00;0.00;0
-126.65;136.73;350.00;0.00;0.00;0
-131.35;135.02;355.00;0.00;0.00;0
-135.88;132.90;0.00;0.00;0.00;0
-140.21;130.40;5.00;0.00;0.00;0
-144.31;127.54;10.00;0.00;0.00;0
-148.14;124.32;15.00;0.00;0.00;0
-151.67;120.79;20.00;0.00;0.00;0
-154.89;116.96;25.00;0.00;0.00;0
-157.75;112.86;30.00;0.00;0.00;0
-160.25;108.53;35.00;0.00;0.00;0
-162.37;104.00;40.00;0.00;0.00;0
-164.08;99.30;45.00;0.00;0.00;0
-165.37;94.47;50.00;0.00;0.00;0
-166.24;89.55;55.00;0.00;0.00;0
-166.67;84.57;60.00;0.00;0.00;0
-455.70;15.27;65.00;0.00;0.00;0
-166.24;74.58;70.00;0.00;0.00;0
-165.37;69.66;75.00;0.00;0.00;0
-164.08;64.83;80.00;0.00;0.00;0
-437.17;-24.48;110.00;0.00;0.00;0
-429.24;-30.56;120.00;0.00;0.00;1
-433.34;-27.70;115.00;0.00;0.00;0
80.00;-160.00;0.00;0.00;0.00;0
156.29;-275.30;170.00;0.00;0.00;0
143.40;-284.23;175.00;-7.07;-7.07;0
115.58;-311.13;190.00;-7.07;-7.07;1
130.83;-292.87;180.00;-7.07;-7.07;0
127.59;-303.16;185.00;-3.54;-3.54;0
103.80;-324.24;195.00;-7.07;-7.07;0
101.26;-333.43;200.00;-3.54;-3.54;0
89.85;-345.74;205.00;-7.07;-7.07;0
230.06;-202.39;230.00;0.00;0.00;1
78.58;-357.64;210.00;-7.07;-7.07;0
76.43;-365.58;215.00;-3.54;-3.54;0
65.31;-376.62;220.00;-7.07;-7.07;0
428.55;-172.88;225.00;0.00;0.00;0
227.04;-196.41;250.00;0.00;0.00;1
229.48;-201.52;235.00;0.00;0.00;0
228.81;-200.23;240.00;0.00;0.00;0
228.01;-198.52;245.00;0.00;0.00;0
149.47;-176.36;280.00;0.00;0.00;0
222.04;-190.69;255.00;0.00;0.00;0
207.68;-180.34;260.00;-8.43;5.37;0
191.56;-173.26;265.00;-9.53;3.00;0
185.11;-169.29;270.00;-4.92;0.87;0
422.02;-145.01;275.00;0.00;0.00;0
84.31;295.57;25.00;0.00;0.00;0
82.60;300.27;20.00;0.00;0.00;0
81.30;305.09;15.00;0.00;0.00;0
80.00;315.00;5.00;0.00;0.00;0
80.44;310.02;10.00;0.00;0.00;0
-39.37;219.99;320.00;-2.90;-9.57;1
-46.60;212.92;325.00;-2.90;-9.57;1
256.35;299.19;290.00;0.00;0.00;0
253.85;303.52;295.00;0.00;0.00;0
250.98;307.62;300.00;0.00;0.00;0
-32.38;226.69;315.00;0.00;0.00;0
-54.03;205.46;330.00;-2.90;-9.57;0
-25.65;233.05;310.00;0.00;0.00;0
247.77;311.45;305.00;0.00;0.00;0
-61.63;197.60;335.00;-2.90;-9.57;0
-69.35;189.32;340.00;-2.90;-9.57;0
-77.18;180.62;345.00;-2.90;-9.57;0
-85.06;171.49;350.00;-2.90;-9.57;0
-92.95;161.92;355.00;-2.90;-9.57;0
-99.38;156.70;0.00;-2.90;-9.57;0
-107.21;146.26;5.00;-1.45;-4.79;0
-113.48;140.18;10.00;-2.90;-9.57;0
-119.63;133.68;15.00;-1.45;-4.79;0
-145.11;94.27;35.00;-1.45;-4.79;0
-138.39;107.06;30.00;-1.45;-4.79;0
-150.10;85.95;40.00;-2.90;-9.57;0
-132.84;114.71;25.00;-2.90;-9.57;0
-127.06;122.00;20.00;-1.45;-4.79;0
-154.76;77.34;45.00;-1.45;-4.79;0
-160.53;63.67;50.00;-1.45;-4.79;0
-164.48;54.56;55.00;-2.90;-9.57;0
-168.04;45.24;60.00;-1.45;-4.79;0
-172.65;30.97;65.00;-1.45;-4.79;0
-169.89;21.35;70.00;-2.90;-9.57;0
-171.97;11.58;75.00;4.05;-4.79;0
-173.62;1.75;80.00;-1.21;-4.85;0
-174.29;-8.21;85.00;-1.21;-4.85;0
-173.66;-23.07;95.00;-0.67;-4.95;1
-174.53;-18.14;90.00;-0.67;-4.95;0
-171.28;-37.84;100.00;0.00;0.00;1
-169.57;-42.54;105.00;1.08;-9.94;1
-167.46;-47.07;110.00;0.00;0.00;1
-159.46;-51.40;115.00;0.00;0.00;1
-156.59;-55.49;120.00;5.50;0.00;0
-153.38;-59.32;125.00;0.00;0.00;0
-149.84;-62.86;130.00;0.00;0.00;0
-146.01;-66.07;135.00;0.00;0.00;0
-141.92;-68.94;140.00;0.00;0.00;0
-137.59;-71.44;145.00;0.00;0.00;0
-128.07;-73.22;150.00;0.00;0.00;0
-118.38;-74.59;155.00;4.99;0.34;0
-113.55;-75.88;160.00;4.99;0.34;0
-108.63;-76.75;165.00;0.00;0.00;0
-103.65;-77.19;170.00;0.00;0.00;0
-98.65;-77.19;175.00;0.00;0.00;0
-93.66;-76.75;180.00;0.00;0.00;0
-88.74;-75.88;185.00;0.00;0.00;0
-83.91;-74.59;190.00;0.00;0.00;0
-79.21;-72.88;195.00;0.00;0.00;0
-74.68;-70.76;200.00;0.00;0.00;0
-70.35;-68.26;205.00;0.00;0.00;0
-66.25;-65.40;210.00;0.00;0.00;0
-62.42;-62.18;215.00;0.00;0.00;0
-62.24;-54.94;220.00;0.00;0.00;0
-62.38;-47.39;225.00;-3.35;3.71;0
-59.51;-43.30;230.00;-3.35;3.71;0
276.78;102.41;250.00;0.00;0.00;0
284.40;99.97;255.00;0.00;0.00;0
292.76;98.87;260.00;6.75;-7.37;0
319.63;118.91;290.00;0.00;0.00;1
317.13;123.24;295.00;0.00;0.00;1
301.62;99.26;265.00;7.93;-6.08;0
310.71;101.23;270.00;8.86;-4.61;0
319.75;104.85;275.00;9.53;-3.00;0
323.46;109.68;280.00;9.91;-1.30;0
321.75;114.38;285.00;5.00;0.00;0
314.26;127.34;300.00;0.00;0.00;0
-77.05;35.83;320.00;0.00;0.00;0
-81.38;38.33;325.00;0.00;0.00;0
303.69;137.92;315.00;0.00;0.00;0
-85.91;40.45;330.00;0.00;0.00;0
307.52;134.70;310.00;0.00;0.00;0
311.05;131.17;305.00;0.00;0.00;0
-90.61;42.16;335.00;0.00;0.00;0
-95.44;43.45;340.00;0.00;0.00;0
-100.37;44.32;345.00;0.00;0.00;0
-105.35;44.76;350.00;0.00;0.00;0
-110.35;44.76;355.00;0.00;0.00;0
-110.70;46.21;0.00;0.00;0.00;0
-110.99;47.23;5.00;4.63;1.89;0
-115.82;45.94;10.00;4.63;1.89;0
-120.52;44.23;15.00;0.00;0.00;0
-137.31;33.53;35.00;0.00;0.00;0
-133.48;36.75;30.00;0.00;0.00;0
-140.85;30.00;40.00;0.00;0.00;0
-129.38;39.61;25.00;0.00;0.00;0
-125.05;42.11;20.00;0.00;0.00;0
-144.06;26.17;45.00;0.00;0.00;0
-146.93;22.07;50.00;0.00;0.00;0
-149.43;17.74;55.00;0.00;0.00;0
-151.54;13.21;60.00;0.00;0.00;0
-153.25;8.51;65.00;0.00;0.00;0
-154.54;3.68;70.00;0.00;0.00;0
-155.41;-1.24;75.00;0.00;0.00;0
-155.85;-6.22;80.00;0.00;0.00;0
-155.85;-11.22;85.00;0.00;0.00;0
-160.00;-80.00;0.00;0.00;0.00;1
0.00;75.00;5.00;0.00;0.00;1
0.44;70.02;10.00;0.00;0.00;1
1.30;65.09;15.00;0.00;0.00;1
2.60;60.27;20.00;0.00;0.00;1
4.31;55.57;25.00;0.00;0.00;1
-153.58;-108.96;30.00;0.00;0.00;1
-151.08;-113.29;35.00;0.00;0.00;1
-200.82;-188.86;115.00;-4.83;-1.30;1
-201.12;-188.05;120.00;-4.83;-1.30;1
-166.34;-175.84;90.00;-4.83;-1.30;0
-206.45;-188.15;125.00;-4.83;-1.30;1
-171.00;-178.44;95.00;-4.83;-1.30;0
-216.22;-191.42;130.00;-4.83;-1.30;1
-170.84;-179.30;100.00;-9.66;-2.60;0
-217.22;-189.51;135.00;-4.83;-1.30;1
-218.51;-187.27;140.00;-4.83;-1.30;1
-180.89;-182.46;105.00;-4.83;-1.30;0
-222.08;-181.95;150.00;-9.66;-2.60;1
-190.88;-185.65;110.00;-4.83;-1.30;0
-236.20;-187.15;155.00;-9.53;-3.03;1
-238.85;-178.63;160.00;-4.76;-1.52;1
-246.50;-177.46;165.00;-4.76;3.98;1
-14.37;-46.95;170.00;0.00;0.00;1
-13.50;-42.03;175.00;0.00;0.00;1
-13.06;-48.05;180.00;0.00;0.00;1
121.71;62.18;200.00;0.00;0.00;0
120.00;66.88;205.00;0.00;0.00;0
117.88;71.41;210.00;0.00;0.00;0
115.38;75.74;215.00;0.00;0.00;0
112.52;79.83;220.00;0.00;0.00;0
109.30;83.66;225.00;0.00;0.00;0
105.77;87.20;230.00;0.00;0.00;0
101.94;90.41;235.00;0.00;0.00;0
97.84;93.28;240.00;0.00;0.00;0
93.51;95.78;245.00;0.00;0.00;0
88.98;97.89;250.00;0.00;0.00;0
84.28;99.60;255.00;0.00;0.00;0
79.45;100.90;260.00;0.00;0.00;0
74.53;101.77;265.00;0.00;0.00;0
69.55;102.20;270.00;0.00;0.00;0
64.55;102.20;275.00;0.00;0.00;0
59.57;101.77;280.00;0.00;0.00;0
54.64;100.90;285.00;0.00;0.00;0
49.81;99.60;290.00;0.00;0.00;0
21.58;79.83;325.00;0.00;0.00;1
45.11;97.89;295.00;0.00;0.00;0
18.71;75.74;330.00;0.00;0.00;1
16.21;71.41;335.00;0.00;0.00;1
40.58;95.78;300.00;0.00;0.00;0
11.60;71.21;340.00;0.00;0.00;1
36.25;93.28;305.00;0.00;0.00;0
32.16;90.41;310.00;0.00;0.00;0
28.33;87.20;315.00;0.00;0.00;0
24.79;83.66;320.00;0.00;0.00;0
3.80;74.43;345.00;-2.50;4.33;0
-4.86;76.35;350.00;-6.08;7.93;0
-14.15;76.80;355.00;-7.37;6.75;0
-23.82;75.64;0.00;-8.43;5.37;0
-33.57;72.80;5.00;-9.23;3.82;0
-43.12;68.26;10.00;-9.75;2.16;0
-52.15;62.03;15.00;-9.98;0.44;0
-60.39;54.19;20.00;-9.91;-1.30;0
-67.54;44.88;25.00;-9.53;-3.00;0
-73.35;34.27;30.00;-8.86;-4.61;0
-310.02;-240.44;100.00;0.00;0.00;0
-305.09;-241.30;105.00;0.00;0.00;0
-300.11;-241.74;110.00;0.00;0.00;0
-277.57;-259.28;140.00;-3.00;-9.53;1
27.94;-292.58;145.00;0.00;0.00;1
-295.11;-241.74;115.00;0.00;0.00;0
-280.80;-251.49;135.00;-2.11;-4.53;0
-282.49;-243.67;130.00;0.00;0.00;0
-290.13;-241.30;120.00;0.00;0.00;0
32.04;-289.71;150.00;0.00;0.00;0
35.87;-286.50;155.00;0.00;0.00;0
-285.21;-240.44;125.00;0.00;0.00;0
39.40;-282.96;160.00;0.00;0.00;0
42.62;-279.13;165.00;0.00;0.00;0
45.48;-275.03;170.00;0.00;0.00;0
47.98;-270.70;175.00;0.00;0.00;0
50.10;-266.17;180.00;0.00;0.00;0
53.10;-256.64;190.00;0.00;0.00;1
51.81;-261.47;185.00;0.00;0.00;0
53.97;-251.72;195.00;0.00;0.00;1
54.40;-246.74;200.00;0.00;0.00;0
54.40;-241.74;205.00;0.00;0.00;0
53.97;-236.76;210.00;0.00;0.00;0
53.10;-231.83;215.00;0.00;0.00;0
51.81;-227.01;220.00;0.00;0.00;0
50.10;-222.31;225.00;0.00;0.00;0
47.98;-217.78;230.00;0.00;0.00;0
45.48;-213.45;235.00;0.00;0.00;0
42.62;-209.35;240.00;0.00;0.00;0
39.40;-205.52;245.00;0.00;0.00;0
35.87;-201.98;250.00;0.00;0.00;0
32.04;-198.77;255.00;0.00;0.00;0
27.94;-195.90;260.00;0.00;0.00;0
23.61;-193.40;265.00;0.00;0.00;0
19.08;-191.29;270.00;0.00;0.00;0
14.38;-189.58;275.00;0.00;0.00;0
-125.57;-277.46;135.00;0.00;0.00;0
-120.88;-275.75;130.00;0.00;0.00;0
-124.61;-279.57;140.00;0.00;0.00;0
-116.05;-274.46;125.00;0.00;0.00;0
-125.86;-288.16;155.00;0.00;0.00;1
-123.44;-282.07;145.00;0.00;0.00;0
-111.12;-273.59;120.00;0.00;0.00;0
-106.14;-273.15;115.00;0.00;0.00;0
-122.03;-284.94;150.00;0.00;0.00;0
-123.90;-291.69;160.00;0.00;0.00;0
-127.11;-295.52;165.00;0.00;0.00;0
-124.48;-299.62;170.00;0.00;0.00;0
-126.60;-318.01;190.00;0.00;0.00;0
-126.98;-303.95;175.00;0.00;0.00;0
-129.09;-308.48;180.00;0.00;0.00;0
-125.30;-313.18;185.00;0.00;0.00;0
63.11;-308.19;155.00;0.00;0.00;0
65.22;-303.66;160.00;0.00;0.00;0
66.93;-298.96;165.00;0.00;0.00;0
68.23;-294.13;170.00;0.00;0.00;0
69.09;-289.20;175.00;0.00;0.00;0
69.53;-284.22;180.00;0.00;0.00;0
160.00;0.00;0.00;0.00;0.00;0
160.00;-5.00;5.00;0.00;0.00;0
185.21;-14.91;170.00;0.00;0.00;0
186.08;-9.98;175.00;0.00;0.00;0
186.52;-5.00;180.00;0.00;0.00;0
186.52;-0.00;185.00;0.00;0.00;0
186.08;4.98;190.00;0.00;0.00;0
185.21;9.91;195.00;0.00;0.00;0
183.92;14.73;200.00;0.00;0.00;0
182.21;19.43;205.00;0.00;0.00;0
180.10;23.96;210.00;0.00;0.00;0
177.60;22.79;215.00;0.00;0.00;0
174.73;21.39;220.00;0.00;0.00;0
171.52;25.22;225.00;0.00;0.00;0
167.98;23.26;230.00;0.00;0.00;0
164.15;20.97;235.00;0.00;0.00;0
160.05;23.84;240.00;0.00;0.00;0
155.72;26.34;245.00;0.00;0.00;0
121.59;153.35;250.00;0.00;0.00;0
113.36;151.52;255.00;-3.54;-3.54;0
101.46;145.75;260.00;-3.54;-3.54;0
72.41;132.91;275.00;-3.54;-3.54;1
63.89;128.94;280.00;-7.07;-7.07;1
55.43;124.53;285.00;-3.54;-3.54;1
43.53;116.17;290.00;-3.54;-3.54;1
93.00;143.08;265.00;-7.07;-7.07;0
84.48;139.98;270.00;-3.54;-3.54;0
35.30;110.92;295.00;-7.07;-7.07;0
27.23;105.27;300.00;-3.54;-3.54;0
-16.52;64.58;325.00;-7.07;-7.07;0
-9.77;71.94;320.00;-3.54;-3.54;0
0.83;82.55;315.00;-3.54;-3.54;0
15.83;95.70;305.00;-3.54;-3.54;0
8.20;89.30;310.00;-7.07;-7.07;0
80.00;160.00;0.00;0.00;0.00;0
80.00;235.00;5.00;0.00;0.00;0
80.44;230.02;10.00;0.00;0.00;0
81.30;225.09;15.00;0.00;0.00;0
84.31;215.57;25.00;0.00;0.00;1
82.60;220.27;20.00;0.00;0.00;0
86.42;211.04;30.00;0.00;0.00;1
88.92;206.71;35.00;0.00;0.00;1
91.79;202.61;40.00;0.00;0.00;0
95.00;118.78;45.00;0.00;0.00;0
98.54;115.24;50.00;0.00;0.00;0
102.37;112.03;55.00;0.00;0.00;0
-108.29;248.92;60.00;0.00;0.00;0
-112.39;241.05;65.00;0.00;0.00;0
-115.22;232.19;70.00;-8.43;-5.37;0
-116.61;222.55;75.00;-7.37;-6.75;0
-116.39;212.40;80.00;-6.08;-7.93;0
-114.47;202.00;85.00;-4.61;-8.86;0
-110.79;191.66;90.00;-3.00;-9.53;0
-105.36;181.68;95.00;-1.30;-9.91;0
-98.22;172.36;100.00;0.44;-9.98;0
-89.47;164.00;105.00;2.16;-9.75;0
-79.27;156.87;110.00;3.82;-9.23;0
-55.37;147.25;120.00;6.75;-7.37;0
-67.82;151.21;115.00;5.37;-8.43;0
19.88;201.65;265.00;0.00;0.00;0
13.81;200.43;270.00;0.00;0.00;0
11.43;202.26;275.00;-8.18;-5.75;0
8.64;204.21;280.00;-4.09;-2.88;0
1.33;203.38;285.00;-4.09;-2.88;0
-2.33;205.49;290.00;-8.18;-5.75;0
-6.42;207.61;295.00;-4.09;-2.88;0
-15.03;201.34;300.00;-8.18;-5.75;0
-24.08;195.01;305.00;-8.18;-5.75;0
-53.74;175.32;320.00;-8.18;-5.75;1
-64.42;168.39;325.00;-8.18;-5.75;1
-33.56;188.59;310.00;-8.18;-5.75;0
-43.45;182.04;315.00;-8.18;-5.75;0
-127.20;143.18;355.00;-4.09;-2.88;1
-139.91;139.54;0.00;-4.09;-2.88;1
-75.47;166.74;330.00;0.00;0.00;0
-86.86;159.32;335.00;-4.09;-2.88;0
-98.58;151.60;340.00;-4.09;-2.88;0
-106.50;151.94;345.00;-4.09;-2.88;0
-118.78;143.55;350.00;-4.09;-2.88;0
-148.70;138.37;5.00;-8.18;-5.75;0
-157.62;136.79;10.00;-4.09;-2.88;0
-170.72;131.91;15.00;-8.18;-5.75;0
160.00;0.00;0.00;0.00;0.00;0
160.00;-5.00;5.00;0.00;0.00;0
-162.16;9.75;10.00;0.00;0.00;0
-165.12;14.06;15.00;0.00;0.00;0
-169.19;17.66;20.00;-3.82;9.23;0
-174.23;20.32;25.00;-5.37;8.43;0
-153.58;-108.96;30.00;0.00;0.00;0
-151.08;-113.29;35.00;0.00;0.00;0
-148.21;-117.39;40.00;0.00;0.00;0
-145.00;-121.22;45.00;0.00;0.00;0
-141.46;-124.76;50.00;0.00;0.00;0
-137.63;-127.97;55.00;0.00;0.00;0
-133.54;-130.84;60.00;0.00;0.00;0
-129.21;-133.34;65.00;0.00;0.00;0
-124.67;-135.45;70.00;0.00;0.00;0
-119.98;-137.16;75.00;0.00;0.00;0
-100.24;-139.76;95.00;0.00;0.00;1
-115.15;-138.46;80.00;0.00;0.00;0
-95.26;-139.32;100.00;0.00;0.00;1
-110.22;-139.32;85.00;0.00;0.00;0
-90.34;-138.46;105.00;0.00;0.00;1
-105.24;-139.76;90.00;0.00;0.00;0
-85.51;-137.16;110.00;0.00;0.00;0
-60.48;-121.22;140.00;0.00;0.00;1
-80.81;-135.45;115.00;0.00;0.00;0
151.56;-82.56;145.00;0.00;0.00;1
149.79;-80.35;150.00;0.00;0.00;1
-76.28;-133.34;120.00;0.00;0.00;0
147.66;-77.90;155.00;-4.63;-1.88;1
-71.95;-130.84;125.00;0.00;0.00;0
140.51;-77.13;160.00;-4.63;-1.88;1
-67.85;-127.97;130.00;0.00;0.00;0
-64.02;-124.76;135.00;0.00;0.00;0
137.59;-74.32;165.00;-9.26;-3.76;0
134.25;-71.37;170.00;-4.63;-1.88;0
125.85;-70.21;175.00;-4.63;-1.88;0
121.65;-67.11;180.00;-9.26;-3.76;0
112.39;-65.87;185.00;-4.63;-1.88;0
107.32;-62.78;190.00;-4.63;-1.88;0
97.19;-61.62;195.00;-4.63;-1.88;0
91.26;-58.67;200.00;-9.26;-3.76;0
80.00;-160.00;0.00;0.00;0.00;1
0.00;235.00;5.00;0.00;0.00;1
0.44;230.02;10.00;0.00;0.00;0
1.30;225.09;15.00;0.00;0.00;0
2.60;220.27;20.00;0.00;0.00;0
4.31;215.57;25.00;0.00;0.00;0
6.42;211.04;30.00;0.00;0.00;0
8.92;206.71;35.00;0.00;0.00;0
11.79;202.61;40.00;0.00;0.00;0
15.00;198.78;45.00;0.00;0.00;0
18.54;195.24;50.00;0.00;0.00;0
22.37;192.03;55.00;0.00;0.00;0
26.46;189.16;60.00;0.00;0.00;0
30.79;186.66;65.00;0.00;0.00;0
35.33;184.55;70.00;0.00;0.00;0
34.57;174.46;75.00;0.00;0.00;0
36.67;168.98;80.00;-5.46;-8.38;0
38.86;163.92;85.00;-2.73;-4.19;0
194.52;-165.00;180.00;0.00;0.00;0
195.39;-160.08;185.00;0.00;0.00;0
195.82;-155.09;190.00;0.00;0.00;0
195.82;-150.09;195.00;0.00;0.00;0
195.39;-145.11;200.00;0.00;0.00;0
194.52;-140.19;205.00;0.00;0.00;0
193.22;-135.36;210.00;0.00;0.00;0
191.51;-130.66;215.00;0.00;0.00;0
189.40;-126.13;220.00;0.00;0.00;0
186.90;-121.80;225.00;0.00;0.00;0
180.82;-113.87;235.00;0.00;0.00;1
177.28;-110.34;240.00;0.00;0.00;1
184.03;-117.70;230.00;0.00;0.00;0
173.45;-107.12;245.00;0.00;0.00;1
169.36;-104.26;250.00;0.00;0.00;0
